row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id,mean_rpkm,mean_DFC_rpkm,mean_VFC_rpkm,mean_HIP_rpkm,mean_MFC_rpkm,mean_V1C_rpkm,mean_A1C_rpkm,mean_AMY_rpkm,mean_STC_rpkm,mean_IPC_rpkm,mean_OFC_rpkm,mean_STR_rpkm,mean_ITC_rpkm,mean_S1C_rpkm,mean_M1C_rpkm,mean_CBC_rpkm,mean_MD_rpkm,mean_M1C-S1C_rpkm,mean_DTH_rpkm,mean_CB_rpkm,mean_PCx_rpkm,mean_LGE_rpkm,mean_CGE_rpkm,mean_URL_rpkm,mean_MGE_rpkm,mean_Ocx_rpkm,mean_TCx_rpkm
5845,55457,ENSG00000126107,HECTD3,79654,12.718281729957805,12.987262823529411,14.1879425625,12.797018066666665,13.657242466666668,15.044694533333333,14.972058357142856,10.961170714285714,15.998752642857141,14.924412785714285,12.88295785714286,8.067464642857145,15.098843999999998,13.1359626,13.0004612,11.922021125,7.583576375,13.1001862,6.997053000000001,9.951073333333333,10.198356,7.9898445,8.307933,8.362661,6.3436095,8.910002,10.404239
5846,3806,ENSG00000126214,KLC1,3831,79.54027435443038,79.20386194117647,81.90895524999999,67.94101833333333,79.6998596,74.7202248,81.7981717142857,64.33220128571428,85.06374107142857,89.8252532857143,77.72230021428571,69.87520485714285,84.03943315384616,86.2138921,83.74367709999999,75.6628965,122.188186875,77.339591,103.95256939999999,103.68701500000002,50.8488275,49.464537,36.801919,99.973739,46.259589500000004,40.4832965,57.900676
5854,55226,ENSG00000126243,LRFN3,79414,10.220533075949366,10.207472882352942,11.48084575,9.706832333333333,10.147601000000002,10.419720733333332,9.6250245,9.188569999999999,11.883198428571427,10.408359214285714,8.622551142857143,10.503477785714283,10.326944615384615,10.874219100000001,10.756540400000002,8.496911999999998,12.295657625,10.1241292,11.5435816,12.484675333333334,6.60608,6.643897000000001,6.915476,15.329229999999999,7.100455500000001,6.355055,7.105523
5856,822,ENSG00000126247,CAPNS1,826,114.43869912236286,114.3688227647059,122.09779400000001,137.75723653333336,116.99050326666665,113.91324966666667,111.36788871428571,123.43707321428569,121.0432312142857,110.96415871428573,114.13627150000002,89.58695714285713,107.97765307692309,108.4737664,107.31828799999998,134.41325525,129.5142535,111.09780479999999,94.63539119999999,94.16487199999999,104.7908745,91.01841250000001,120.745025,95.565172,104.52060750000001,104.715789,79.801571
5857,58516,ENSG00000126249,PDCD2L,84306,10.68479294936709,11.259606235294118,11.684566624999999,9.430939266666664,10.888606466666667,12.011840733333337,10.311809214285717,8.813972142857143,11.381958071428572,12.255674214285715,11.509262285714287,9.65520857142857,10.756142307692308,12.455764499999999,11.8740641,7.63360825,12.2037125,9.928148,12.1177566,7.422309666666667,8.848764,7.1581885,7.6179785,7.42803,7.412759,8.01948,6.674823
5859,55010,ENSG00000126254,RBM42,79171,27.269842358649786,27.827912882352937,27.3291490625,31.44336733333333,27.567026999999992,28.647351466666667,23.896014214285714,31.872603500000004,28.71976392857142,24.128424714285718,25.055875357142856,27.573413999999996,24.469970307692304,22.0176868,22.1961511,26.3488975,23.016713,34.3135184,25.441488,25.995148666666665,33.212031,32.725308,44.891376,30.654757000000004,32.818207,39.350801,21.061893
5861,9909,ENSG00000126261,UBA2,10054,34.849038687763716,35.12570029411765,31.4734351875,38.839246200000005,35.26265420000001,31.4712488,31.033793428571432,41.861120285714286,31.335636785714286,30.738305,37.138131071428575,35.978006642857146,34.68603861538462,32.52980230000001,31.803370199999996,32.68970775,19.8014505,35.087618400000004,40.336233400000005,33.62787333333333,49.705656,54.923877000000005,62.479031,29.9904835,57.644189499999996,60.200371,39.65357
5865,1331,ENSG00000126267,COX6B1,1340,150.5443680843882,157.079643,152.2572906875,160.81887026666666,155.96605053333332,151.4786134,144.13400871428573,160.32227885714286,156.15081657142855,143.57311264285713,156.02099214285718,148.98526800000005,139.89840976923077,140.7937591,133.35300690000003,149.65774412500002,169.89074675,153.5631736,147.4080052,147.86665233333335,127.572714,132.54589149999998,149.07961799999998,139.200598,137.41477650000002,137.330147,108.702709
5867,7024,ENSG00000126351,THRA,7067,66.93154720253165,62.67747105882352,70.7058224375,63.094059933333334,57.884676133333336,78.66910260000003,74.64235242857141,62.53970350000001,83.03338957142857,73.61492399999999,61.03090764285714,76.46427685714285,79.859614,70.31873809999999,66.8245458,56.084305375,58.9518175,56.78385920000001,48.530194400000006,75.51196,55.7451595,30.86064,28.690458,60.1809865,26.287754,42.9900425,60.178151
5869,9430,ENSG00000126368,NR1D1,9572,18.570174156118146,18.552596941176468,20.0352398125,15.918869466666667,15.301932399999998,25.940656400000005,22.00157557142857,16.698939071428573,22.8136375,19.438748428571426,15.680684000000001,21.29086542857143,19.909720846153846,22.1639947,19.5684194,14.987503875,19.305116499999997,13.477192000000002,9.921430599999999,18.268842333333335,13.230015,7.2744230000000005,7.511317,15.7064595,6.1765550000000005,11.080316,12.55983
5871,25573,ENSG00000126432,PRDX5,25824,183.67252565400844,173.47864858823527,168.98049131250002,223.37551019999998,181.86331060000003,174.01973106666668,162.16651035714284,174.65456685714284,185.64919978571427,164.33974614285714,169.87923514285714,227.02793885714286,169.799212,138.8196498,132.5407995,195.87574975,339.082919,205.3798452,270.9672198,194.29695833333335,127.4054655,143.707409,146.04726699999998,190.1151645,132.3593105,146.609644,78.866335
5874,3256,ENSG00000126457,PRMT1,3276,36.93623353164557,40.33647011764705,39.6609623125,36.26859366666667,41.92143086666666,36.260073999999996,31.660641714285724,34.73495471428572,37.317096571428564,35.71016,40.226229928571435,39.42765385714286,35.30570484615385,35.4499875,35.600496799999995,27.898815374999998,31.246678999999997,40.572903000000004,38.760109,33.306986,38.501471,42.9963235,43.92769,35.4165225,38.507706999999996,43.6659605,24.505837
5877,37320,ENSG00000126461,SCAF1,58506,27.413845388185653,27.13736064705882,29.18353625,25.7346052,26.922956,31.31232473333334,27.90157092857143,25.706933357142855,33.41447742857143,30.38325407142857,22.593400142857142,26.913630214285714,28.36625446153846,26.291396499999998,26.628849600000002,21.26650225,22.360387875,34.9794318,23.3325714,33.002779,24.736736,25.244607000000002,26.183891000000003,42.4758345,20.618139,19.9746765,16.46062
5878,36752,ENSG00000126464,PRR12,57479,12.64882629535865,11.828618647058823,12.802216937499999,10.5977014,11.703295066666666,15.188864333333333,12.524987857142857,12.190426285714285,15.125661928571429,14.02625042857143,9.99960235714286,14.973866285714285,12.913890692307692,12.9675841,12.924696799999998,9.61550325,9.434152875,14.253376399999999,12.442127600000001,14.444372000000001,12.706227,12.544160999999999,10.7648235,22.8342965,9.443089,10.187472,12.759389
5882,30601,ENSG00000126524,SBDS,51119,26.27130188185654,27.02248276470588,25.991240062499998,27.7326606,25.255803200000003,24.872019333333334,27.212652785714287,28.080655571428572,25.487758428571432,25.214722857142853,26.35338085714286,28.089807214285713,24.260995846153847,26.0047816,24.904429900000004,27.017524375,30.187260624999997,26.964513399999998,25.5904676,23.04570166666667,26.2741095,23.709578999999998,26.101336500000002,23.1593485,24.341434,24.905008000000002,25.986581
5889,8609,ENSG00000126581,BECN1,8678,12.107860776371307,12.620427294117647,12.2613669375,12.4272724,13.000153866666668,11.827581600000002,11.70014957142857,12.553342642857142,11.88497492857143,11.700039214285713,12.621397857142856,12.727562214285713,11.100044692307693,11.9470275,11.8253227,12.670997125,13.925347624999999,12.649341,10.130384600000001,10.661028333333334,11.689992499999999,10.293225,9.937281500000001,10.212677,10.4854755,9.963933,9.542498
5891,9986,ENSG00000126602,TRAP1,10131,45.59258533755274,46.85334470588235,47.618956999999995,42.90436293333334,48.28109146666667,49.98497546666667,46.49182342857143,41.27734292857143,49.071967928571425,49.44126528571428,44.984471500000005,46.172283642857145,48.67702169230768,48.9135189,47.040118500000005,33.281822250000005,41.028310375,46.67031659999999,38.721227799999994,36.697042333333336,40.825383,37.570710000000005,42.3754385,36.361378,38.2460325,47.264872,36.172745
5894,22582,ENSG00000126698,DNAJC8,22826,27.960752725738395,28.72959317647059,26.5700925625,29.938251533333336,27.881292066666667,24.24050246666667,24.892183428571425,33.543955,27.232527214285714,24.702094714285714,29.000273714285715,31.20779442857143,26.969371230769234,24.0935149,23.6658703,28.559607375000002,27.067446500000003,28.799433999999998,35.2414456,31.258513333333337,29.163879,31.026744,35.678112999999996,31.7478795,33.588588,31.467202999999998,21.632681
5895,26990,ENSG00000126705,AHDC1,27245,11.44363217299578,10.797588529411765,13.002863875000001,10.735632533333334,10.543200599999999,13.747469000000002,12.259305,9.312303785714287,14.438263357142858,14.057182642857143,9.64505292857143,8.366520214285716,11.906629153846152,13.103529900000002,12.6141924,11.738923375,8.878885875,12.261481999999999,9.090225,16.654608333333332,8.940863499999999,6.8000335,5.919257,16.5598385,4.450677499999999,5.868962499999999,11.333174
5896,2521,ENSG00000126709,IFI6,2537,23.60284220675106,24.782387294117648,23.68448525,40.63189486666667,24.060709266666667,26.518642600000003,19.070278214285715,26.113442285714285,18.125499214285714,15.995690285714286,23.438644714285715,23.708262928571425,12.982204384615386,25.3061658,26.236563999999998,33.107100375,58.340746499999995,14.172133800000001,4.6692772,10.854080333333334,8.0621475,8.802689,9.1557875,10.228234,8.792309,8.6474625,5.201822
5901,8351,ENSG00000126756,UXT,8409,37.7539267763713,43.653388,40.476931937500005,37.55875606666667,43.04426133333333,41.2594742,35.05753507142857,41.920024857142856,37.651381357142846,39.92329171428571,43.405057357142866,31.297734857142853,35.26220007692307,41.1624701,39.9589945,26.06378925,21.7815085,36.3460282,23.957036600000002,19.044399000000002,38.471982,38.1517635,50.001212,21.341351500000002,45.4075545,45.499776000000004,31.652983
5903,1987,ENSG00000126767,ELK1,2002,11.327497097046413,11.324696000000001,12.219600374999999,10.0586388,10.3810042,11.478046200000001,14.179274285714287,11.413867071428571,13.606893214285716,11.069055928571428,10.828345785714287,10.787040714285714,15.294096999999997,11.083620999999999,10.1117299,11.588763125,6.93819175,9.823026599999999,9.435749000000001,12.186896666666668,8.88674,8.217888,10.248482,10.397666000000001,8.745322999999999,9.257995,8.080193
5904,10099,ENSG00000126768,TIMM17B,10245,12.840526970464131,12.888796999999999,13.253449125,10.911922466666665,11.6633382,11.988123333333334,12.088384428571429,14.26216264285714,14.901185000000002,11.60096507142857,12.519154785714287,16.344351285714286,13.659487384615383,11.8470347,10.938696800000002,10.162347375,14.62092325,11.7054194,16.262177,12.070862666666665,10.9517585,12.3761395,15.6112085,13.71945,14.3489365,13.845516,8.109148
5919,34577,ENSG00000126858,RHOT1,55288,21.154391827004215,21.604231058823526,20.0829709375,20.162169266666663,21.180783333333334,18.736722999999998,21.29144642857143,22.62159121428571,19.17257571428571,21.202723142857142,23.47222571428571,22.340463571428575,22.01542076923077,23.165695499999998,22.1322932,17.16499975,17.09960925,18.8831432,24.76955,20.598328666666667,23.567263500000003,23.173668,24.501868,19.378676,25.021795,25.319467,27.100749
5923,57786,ENSG00000126878,AIF1L,83543,11.166321814345991,14.418234823529412,9.417127937499998,16.420694333333334,14.072884933333334,10.764104533333333,10.091954571428571,16.8069065,6.777203999999999,3.868354928571428,11.934476571428572,8.158952857142856,5.603224000000001,4.3469403,5.3025124,14.383799625000002,5.882015,18.744564,4.8955562,8.964374666666666,28.438413500000003,29.948179500000002,40.4631935,8.418939,28.944898000000002,28.7840525,18.287049
5929,5573,ENSG00000126934,MAP2K2,5605,14.364163097046411,14.729934823529414,16.018097062499997,14.342685999999999,14.468827000000001,15.9512546,13.410640928571427,14.024082285714286,15.700428714285712,13.767714714285713,13.020247428571428,14.050449714285715,13.532689384615384,12.951685000000001,12.627840799999998,12.566610625,16.82019525,16.524618800000002,14.226521200000002,14.028961666666666,13.7016065,13.479200500000001,15.872916499999999,17.4060095,13.754265,15.6111945,8.229165
5930,3168,ENSG00000126945,HNRNPH2,3188,54.75694248523207,52.962442882352946,52.846252500000006,61.176648,55.61923653333333,50.56769146666667,55.56060357142858,55.23089428571429,53.31183685714286,56.16374450000001,57.950774357142855,52.95240714285713,57.04753730769231,53.629968600000005,52.9806786,47.230373875000005,46.80439475,56.737041,58.92028259999999,46.769791999999995,66.40956,59.831091,64.625901,56.61113,59.91621000000001,70.867651,49.534824
5931,30790,ENSG00000126947,ARMCX1,51309,36.533710717299584,37.99955994117648,40.5077096875,33.00379146666666,39.00377226666667,30.051644733333333,36.76229864285715,33.31058928571428,35.3719905,39.918837571428575,43.102375357142854,35.90971592857143,37.21789492307692,40.4559303,39.2640107,27.096824374999997,35.06582675,32.956390999999996,46.228066,33.08049866666667,28.7889555,31.945605999999998,32.421353,36.90916,35.2539905,29.677238,28.734497
5932,37777,ENSG00000126950,TMEM35,59353,72.11829871308016,74.60579529411764,79.56029512500001,63.333887399999995,72.53010960000002,55.84112606666666,73.31636521428571,73.23505885714285,68.35655392857143,72.97484028571428,79.96087335714284,89.96881057142856,82.34987784615386,79.99200450000001,80.5690693,41.28175425,88.5328085,49.0394816,100.4745978,68.04601366666667,38.373176,43.9532375,37.6292485,76.199089,50.8045305,26.420982000000002,52.677059
5936,817,ENSG00000127022,CANX,821,64.5217392236287,60.92450094117648,57.7361205,86.1280368,65.8867642,51.67826706666666,60.858707428571435,72.81614864285714,53.49530928571428,55.99632335714286,65.40376814285715,63.37804971428572,60.35126984615385,58.6207998,60.104934,82.336980125,66.8652065,56.33687640000001,75.21215720000001,74.14860933333334,74.53772699999999,73.752672,87.7392545,70.2136935,88.5007545,78.64539500000001,77.074111
5946,41443,ENSG00000127152,BCL11B,64919,36.13262735864979,50.745394764705885,38.190513749999994,19.167174666666664,49.33120713333334,41.83465253333334,24.3761415,27.021614642857145,28.41972985714286,34.408103857142855,48.70693392857144,66.4069067857143,25.217853461538464,52.9319481,65.9850668,1.23260125,2.17128,25.463305799999997,22.2973248,2.9561886666666664,51.0287515,38.872451,24.3585675,3.9288425,33.0702675,34.343712,60.855013
5947,1341,ENSG00000127184,COX7C,1350,64.88722681012659,68.05593523529413,63.924254375,70.32402699999999,64.03141633333334,62.53670026666667,65.21441142857142,63.88798607142858,65.40474578571428,62.32885771428572,71.94597171428572,80.15399142857143,60.36632546153846,58.9844164,55.384367700000006,68.330329875,75.345974875,59.0418384,59.153826200000005,48.90232866666667,42.130185499999996,63.5895275,69.386523,53.797766499999994,60.488035499999995,45.3380575,35.042123
5949,55378,ENSG00000127220,ABHD8,79575,20.685418827004217,21.650005294117648,23.958641874999998,17.753745533333333,20.392920600000004,24.012299666666664,21.551714714285712,15.643643500000001,24.079481499999996,21.945045857142855,18.715212785714282,20.969945571428575,20.502944307692307,22.5077795,21.474236599999998,17.0229785,27.28454825,21.3381298,20.872581,22.001540000000002,10.740884,11.8096815,10.2147055,21.9332615,10.358691499999999,10.927353,8.154821
5960,8384,ENSG00000127334,DYRK2,8445,13.712601687763714,14.788024764705883,14.690713375,12.073216266666668,15.225913666666665,13.023607799999997,18.133325714285714,9.536856214285715,15.028566714285716,17.95992564285714,14.968048999999999,10.58765457142857,15.819618153846156,17.8361004,16.967593200000003,6.630947875,7.392276375,14.031958200000002,13.738491000000002,9.702953666666668,11.4469435,7.9566815,7.02299,7.7027065,7.027663500000001,11.562657999999999,12.31825
5961,8038,ENSG00000127337,YEATS4,8089,12.502761189873416,12.92312723529412,10.8419075625,13.482091133333332,13.412444,10.294922666666668,10.27919442857143,13.769145785714283,11.167742857142857,10.696534000000003,13.462681071428573,13.383049428571429,12.016787692307691,10.5714233,10.8250983,14.604640625,10.990008375,13.208801,16.868316200000002,11.755009666666666,17.824987,16.8942565,20.65775,12.7662975,18.4312855,22.480934,14.829701
5966,41842,ENSG00000127399,LRRC61,65999,15.701429443037975,16.570409647058824,17.957294937500002,14.5729676,15.9167434,15.0651986,15.238337357142857,14.614614071428571,17.22813857142857,16.069078,15.764705071428574,15.252063714285713,16.61674307692308,16.330589999999997,15.014052199999998,9.03578875,16.843444499999997,16.5177448,18.1664632,16.650609,12.479716,14.0467965,16.0346745,17.2704285,15.099312000000001,15.079609999999999,10.672446
5972,5268,ENSG00000127445,PIN1,5300,18.40688533755274,19.753908,19.062868124999998,19.4026052,19.031837066666665,19.461303733333335,16.169869714285714,18.70653564285714,19.351901785714283,15.991401571428572,16.718723357142856,20.32910871428572,15.983472769230769,13.892888699999997,13.2523224,17.184822125,26.50699925,24.118444399999998,20.366776,18.09683133333333,17.557239499999998,19.4445625,22.304853,21.6932945,18.5358215,19.1091135,8.649545
5977,30296,ENSG00000127483,HP1BP3,50809,34.816603354430384,35.810750294117646,33.228974,32.05046513333333,34.3631902,33.45534266666667,33.62615628571429,37.99659578571429,33.77024657142857,34.951303357142855,36.45010857142857,35.84780714285715,33.528649307692305,36.9173098,37.109814400000005,30.008452,23.630958375,36.276919400000004,38.0397166,31.302958333333336,45.180994,47.2314415,41.753737,33.7321715,46.885503,42.2164885,51.310946
5979,23064,ENSG00000127511,SIN3B,23309,19.905515421940926,20.077253000000002,23.078629749999998,17.084445266666666,19.9790416,20.7063304,19.958978714285717,17.484404,21.821284857142853,21.372609928571425,18.264247071428574,19.20606078571429,21.363754076923076,22.275759,22.0479311,19.351657000000003,19.870617875,18.1338842,19.6496668,25.674280999999997,13.693248,13.3488825,10.831456500000002,24.923038499999997,11.4964055,11.0266705,15.65842
5981,55741,ENSG00000127526,SLC35E1,79939,10.260438021097048,9.536625647058823,9.895943749999999,9.948329333333334,9.836920466666667,10.687388,10.481745714285717,10.025316214285715,10.756469714285714,10.60356542857143,9.361914,11.643314714285713,11.081771153846155,10.842188199999999,10.7897768,8.914371125,10.9506445,9.5585748,10.626136,12.073691333333334,9.1883385,8.3592365,7.6409195,12.6351415,8.1086665,7.5313375,10.589239
5982,37327,ENSG00000127527,EPS15L1,58513,18.065442050632914,18.44364529411765,17.9364051875,17.8676594,18.08354866666667,20.199857066666667,17.128825714285714,18.230679785714287,18.501109142857143,19.094739142857147,17.445971500000002,16.24272835714286,18.016713,20.1213542,20.134943,14.01682925,12.825951875000001,18.5060312,15.415999600000001,18.710680666666665,22.6553175,19.936372,20.8809295,20.217985499999998,17.702369,20.2446385,25.162675
5987,10817,ENSG00000127540,UQCR11,10975,55.30092537552742,58.300748882352934,57.329543625,58.94577773333333,53.333567666666674,54.66252313333334,50.984969142857146,54.93927342857143,58.97455214285714,47.71139392857142,53.96190478571429,66.609176,50.80219761538461,49.6711109,45.8128565,60.1880565,84.205838,52.1089832,58.95534260000001,54.304128,37.733035,42.7261225,42.839062,49.7912695,42.773061,42.709281000000004,23.471011
5988,2655,ENSG00000127554,GFER,2671,12.124556459915611,12.528318411764706,13.059880437499999,12.164171799999998,12.728578866666668,13.160660799999999,11.594906642857142,11.346304571428572,14.218953428571428,12.794630642857143,11.674864428571428,11.318744142857142,11.12860976923077,11.615361500000002,10.8056386,10.558003625000001,10.053629874999999,18.4430096,9.162887399999999,12.575130000000001,12.3417465,11.237027999999999,12.0310115,13.338746,9.817697500000001,12.456526,7.526173
5989,9020,ENSG00000127561,SYNGR3,9143,35.582253421940926,33.61876858823529,44.1210006875,26.81487206666667,36.17581833333334,37.50692553333333,41.39597485714285,18.094731000000003,47.8331455,45.22372928571428,33.367023,25.54178342857143,42.51235053846154,40.3655007,36.5899132,25.980804875000004,86.14429525,30.4468028,29.620876399999997,24.288138000000004,6.9146605,4.189602,1.6912395,20.8397115,5.4818985,5.0125675,7.00766
5993,80513,ENSG00000127585,FBXL16,146330,27.07412824472574,28.282651588235293,31.889426812500005,17.295344800000002,24.434775866666666,28.13959293333333,36.38509735714286,23.546967,32.242849285714286,27.279215857142855,22.449677642857143,35.78715378571428,27.95920676923076,28.555505899999996,27.044022899999998,22.898180625000002,36.996581625000005,19.5535292,27.394511799999997,26.742078666666668,8.6238055,14.724704500000001,11.1112135,31.7292525,11.8957875,5.9636945,8.1269
5996,,ENSG00000127589,TUBBP1,,203.45180884810128,217.3681868235294,221.3712786875,189.6344998,211.83599439999998,185.1670332,223.49163885714282,197.8264509285714,211.4687527857143,233.55592528571424,220.96554371428573,135.06078500000004,241.44823592307694,225.07880600000004,212.7834423,92.836128,166.562767625,183.2864992,251.6328348,157.83659366666666,206.91249,222.52018600000002,294.8928895,183.473841,228.245044,188.4460445,178.420643
5997,23254,ENSG00000127603,MACF1,23499,10.811025873417721,10.887571588235295,11.717113125000001,9.2267712,11.720467733333333,10.962419666666667,11.009370785714285,10.41892007142857,10.606608857142858,11.506360642857143,10.446983214285714,10.654475142857141,10.100442384615384,11.5062035,13.6952391,9.209415875000001,8.326554125000001,11.996656600000001,8.7743502,12.295698333333334,11.754966,12.6960515,7.732266,12.5712265,9.68679,8.3999195,15.975159
5998,6558,ENSG00000127616,SMARCA4,6597,67.22520909704642,62.658827529411774,63.540319000000004,60.768979400000006,64.86106233333334,74.48143113333334,61.876352,72.10440057142856,73.59112921428571,67.3261815,58.775541499999996,66.13380828571428,70.61253353846153,67.0379188,68.9553933,51.804914375,40.931226375,75.2202468,72.5525284,86.18702,95.7125255,98.022967,97.0942605,121.6156605,81.17836750000001,79.129839,88.836149
5999,22785,ENSG00000127663,KDM4B,23030,22.55711498734177,22.816948705882353,25.084325937499997,18.458742599999997,23.263780333333337,26.653382466666667,23.776984642857144,18.249971214285715,26.85669157142857,26.581054285714288,21.261100142857146,17.228523142857146,23.550433923076923,26.1388222,25.5840419,19.345490375,15.989219124999998,24.7975184,19.448791800000002,24.170838333333332,22.330868,17.906972000000003,17.4329555,24.516813,15.216209,19.0492725,23.087574
6004,57704,ENSG00000127774,TMEM93,83460,18.57619853586498,20.461040764705878,19.689204375000003,20.894319266666667,19.4377898,19.32135233333333,17.010240642857145,19.136929428571428,19.03822878571429,16.004625142857144,18.067463642857145,18.447421142857145,15.465372307692308,16.5762777,15.017136200000001,19.059369625000002,19.68761925,22.307291,17.2203026,17.088283666666666,20.3112895,18.827583,20.2941995,21.905859500000002,17.9655105,23.6880585,15.175736
6009,11,ENSG00000127837,AAMP,14,24.49220629113924,24.85645823529412,24.888286937500002,26.883473866666666,25.784191066666665,24.609916600000002,21.873548857142858,25.989913071428568,25.00214292857143,22.740102071428574,23.891223928571428,26.897548928571428,22.992046076923074,23.0809977,22.3179349,25.03875825,25.632298125000002,24.6216666,22.5192042,23.141873333333333,23.492569500000002,23.715294999999998,26.530034,24.633435,23.873022,25.948063,15.424883
6013,1880,ENSG00000127884,ECHS1,1892,40.13545593248944,42.225322294117646,40.528711625,46.130617199999996,42.10208033333333,36.00228786666666,36.495155000000004,39.758474142857146,37.26542357142857,34.481285642857145,40.10075192857143,38.976469785714286,33.75880938461539,33.1711109,34.337856300000006,46.625098125,70.87729737500001,39.5058404,51.721648200000004,39.98090766666667,32.555043,37.146595500000004,42.348875,37.5725815,39.3583495,36.9356095,21.314937
6016,2774,ENSG00000127920,GNG11,2791,13.613162565400843,14.248163529411764,13.0793310625,19.1316224,13.979029133333336,13.83572346666667,11.890646214285713,15.819136714285715,11.107216500000002,7.594350857142857,14.61235564285714,13.588229928571428,7.815723384615385,11.5324637,11.018704,23.995279625,22.2378935,10.7669268,10.246607599999999,9.297527666666667,15.381104,13.7489135,15.003521,12.103129500000001,16.0226465,20.0649955,11.478383
6021,5415,ENSG00000127948,POR,5447,13.33087747257384,12.945483529411764,13.9280085625,13.428310133333332,13.037394133333333,13.110557066666665,13.321813642857142,12.604088714285714,13.841684571428571,13.111356928571428,12.315447357142856,14.334043642857143,14.21899869230769,13.5724325,12.7245911,12.380925125,14.494204500000002,12.930091999999998,17.3616064,16.276603666666666,10.033561500000001,9.693221000000001,10.986585999999999,17.4803685,9.4777305,11.233153999999999,8.538794
6025,2753,ENSG00000127955,GNAI1,2770,30.69096055274262,36.199617294117644,37.7660548125,22.540461800000003,31.232042200000006,34.36783886666667,38.48443400000001,18.61990742857143,32.95162164285714,41.852688928571425,38.626895357142864,9.299645928571428,38.84493092307692,38.1738714,37.1420738,16.513251125,21.73939225,35.392842,29.6453436,16.61067866666667,34.727717999999996,12.4223745,13.648646,14.351756,12.323856,27.143559500000002,45.885946
6034,7495,ENSG00000128016,ZFP36,7538,10.149657645569622,7.776722294117646,10.860127749999998,18.289822800000003,7.538573933333334,11.957020333333332,10.2842685,11.911366357142857,9.987721928571428,6.069963857142858,6.9430594999999995,12.771102357142857,7.856512538461539,16.3139724,16.7295985,11.657008999999999,19.370959624999998,2.4559078,0.7048838,1.5211516666666667,2.35569,0.8717509999999999,1.083255,1.5623909999999999,0.9228190000000001,2.22321,1.976762
6037,41840,ENSG00000128045,RASL11B,65997,18.013461333333336,14.876530764705883,15.57279725,10.702108533333332,14.997483866666668,18.6455212,46.42422364285714,10.991595357142856,42.7477685,22.605392857142856,14.987091142857143,1.8602814999999997,46.498271384615386,16.9200528,14.8527157,5.2744835000000005,3.84392575,14.577555,2.0284702,4.246754666666667,7.5055320000000005,1.0758235,1.7871475,3.3123905000000002,1.063807,10.852468,5.201697
6038,10459,ENSG00000128050,PAICS,10606,19.300788561181434,15.967650176470586,12.022346562500001,29.790203,18.8513138,18.137539933333333,14.304424499999998,29.856205714285718,17.045260571428575,13.48748114285714,16.189969428571427,14.527981357142858,16.088340692307693,13.104056999999997,11.646581399999999,21.120283125,13.446047624999999,27.1522656,15.369881799999998,21.469171333333335,49.090607500000004,44.995516499999994,60.0845765,19.612668499999998,54.701500499999995,58.3220975,49.217278
6043,59529,ENSG00000128185,DGCR6L,85359,25.16318175105485,25.45142811764706,27.892388124999997,25.978605,24.779652733333332,24.350251266666664,22.083762714285715,27.87561935714286,27.198381357142857,21.39916707142857,23.193914928571427,28.420766214285713,22.657992,20.6905937,20.4066331,26.354605,37.711286125,26.0562962,28.8250394,23.193881666666666,21.444376,20.6130395,26.3855835,25.225946999999998,23.6868845,24.1562475,10.625617
6049,7490,ENSG00000128245,YWHAH,7533,147.47249416455696,145.0205139411765,156.180987875,138.6358236,143.4644851333333,124.45494426666669,157.23933057142858,129.62894664285716,159.1316872142857,170.4293448571429,149.23217400000001,113.95430264285714,168.031377,158.11115160000003,151.5213192,120.83485412499999,244.851896625,143.7522654,168.31735099999997,147.55811233333333,99.10195350000001,92.2331065,88.4932135,148.0946805,106.6793115,92.437797,110.457617
6050,5956,ENSG00000128250,RFPL1,5988,13.089053645569619,11.734027882352942,13.3099294375,9.678724066666666,12.232181533333334,12.945689000000003,14.77028664285714,11.222847428571429,14.307867285714286,16.055017142857142,11.826161214285715,16.970131142857145,17.018961769230767,15.775791900000002,15.3807862,9.821105750000001,14.317017125,10.940023,10.4941084,19.37465966666667,5.0727005,5.471339,2.374664,17.82711,5.1245455,2.5259175,6.682642
6054,2764,ENSG00000128266,GNAZ,2781,47.44032273839662,48.597580470588234,55.621601874999996,33.62938606666667,46.455231733333335,50.03207386666667,58.665120071428575,33.00879064285714,59.44735764285714,64.495203,46.53645685714286,39.10849321428571,51.723228153846144,54.549374,45.014412199999995,29.497041375,54.647814875,59.859508600000005,42.1688162,45.12677,27.309822500000003,24.32127,22.119676,47.275947,22.9541115,24.041514499999998,35.076421
6055,4223,ENSG00000128268,MGAT3,4248,19.245926907172997,18.609282411764706,20.4532184375,15.402908666666667,18.159107600000006,21.388674933333334,20.055393071428572,15.808808142857142,21.225714142857136,21.49051585714286,17.3108835,20.59972485714286,19.852363538461535,21.023862299999998,20.1016447,15.510196125,23.551893125,19.2776426,20.512621,23.751303333333336,17.1632875,13.9222225,10.3399465,29.855592,12.09006,13.917945,15.924614
